region,year,period,sensor,ndvi,evi,n_pixels,n_parts
Чувашская Республика,2019,16,viirs,0.4069852428609787,0.21072899185596558,30919,1
Чувашская Республика,2019,17,viirs,0.6155638353098294,0.36469303802422237,43043,1
Чувашская Республика,2019,18,viirs,0.6755314562816688,0.4389626401866507,43143,1
Чувашская Республика,2019,19,viirs,0.742656256790067,0.522836839846804,43159,1
Чувашская Республика,2019,20,viirs,0.7586367300571643,0.5322194325634501,43153,1
Чувашская Республика,2019,21,viirs,0.7383743407485628,0.5056876273367835,42498,1
Чувашская Республика,2019,22,viirs,0.7032100071751232,0.47788391094848126,38293,1
Чувашская Республика,2019,23,viirs,0.7123449730995417,0.46432630565613625,32246,1
Чувашская Республика,2019,24,viirs,0.728357819650568,0.465616309918367,19326,1
Чувашская Республика,2019,25,viirs,0.706428272157478,0.4492900936985255,12128,1
Чувашская Республика,2019,26,viirs,0.6559131091323969,0.4034053262319402,4245,1
Чувашская Республика,2019,27,viirs,0.5923008780422392,0.3760659508609369,27572,1
Чувашская Республика,2019,28,viirs,0.6261425112456335,0.38169125880302607,43137,1
Чувашская Республика,2019,29,viirs,0.6306722156160673,0.38238609293383646,43156,1
Чувашская Республика,2019,30,viirs,0.6184287724317822,0.363596011077253,43165,1
Чувашская Республика,2019,31,viirs,0.6035937055572301,0.3417233127326427,43165,1
Чувашская Республика,2019,32,viirs,0.5424970927104108,0.3176753986795457,41606,1
Чувашская Республика,2019,33,viirs,0.5003214318194219,0.32904541794745884,651,1
Чувашская Республика,2019,34,viirs,0.4638823620147336,0.22427685206872325,6605,1
Чувашская Республика,2019,35,viirs,0.4653094799676661,0.23832015563816777,8796,1
Чувашская Республика,2020,13,viirs,0.3321892675778021,0.14837410507120888,41882,1
Чувашская Республика,2020,14,viirs,0.2534136864562908,0.1377445731630332,1546,1
Чувашская Республика,2020,15,viirs,0.42733456418980387,0.2037785039158151,43163,1
Чувашская Республика,2020,16,viirs,0.44066579257841204,0.21109846863397325,43163,1
Чувашская Республика,2020,17,viirs,0.5854537487682505,0.3438652553013759,15162,1
Чувашская Республика,2020,18,viirs,0.677811270619909,0.40615723855737706,42663,1
Чувашская Республика,2020,19,viirs,0.7044235087214212,0.4273722732975793,42307,1
Чувашская Республика,2020,20,viirs,0.790204965261773,0.554802426980942,42775,1
Чувашская Республика,2020,21,viirs,0.7940917682042512,0.5713492663833456,43167,1
Чувашская Республика,2020,22,viirs,0.7890704748044289,0.5661245419166886,43167,1
Чувашская Республика,2020,23,viirs,0.7476893437477432,0.5333692167814642,42678,1
Чувашская Республика,2020,24,viirs,0.7524964750999796,0.5369827159180351,43082,1
Чувашская Республика,2020,25,viirs,0.7015676593565491,0.484110496392554,41077,1
Чувашская Республика,2020,26,viirs,0.6397227126892456,0.43570333513301535,24158,1
Чувашская Республика,2020,27,viirs,0.6211812017368956,0.395080181784072,42978,1
Чувашская Республика,2020,28,viirs,0.6133490003205769,0.38059772867829533,42958,1
Чувашская Республика,2020,29,viirs,0.5768939834914878,0.34344607212650136,37403,1
Чувашская Республика,2020,30,viirs,0.5972851987204895,0.36058915332385905,43159,1
Чувашская Республика,2020,31,viirs,0.5864203833211296,0.35597082475685377,43159,1
Чувашская Республика,2020,32,viirs,0.5608228419327298,0.341213585963263,29483,1
Чувашская Республика,2020,33,viirs,0.5445408778056692,0.3022496350309332,31174,1
Чувашская Республика,2020,34,viirs,0.5367508319720702,0.29006972808318165,42590,1
Чувашская Республика,2020,35,viirs,0.5125490695907314,0.2765090305877718,42909,1
Чувашская Республика,2021,13,viirs,0.31761838103182344,0.1389549304710259,43159,1
Чувашская Республика,2021,14,viirs,0.3174049278520046,0.140654759386167,43151,1
Чувашская Республика,2021,15,viirs,0.3786312288931757,0.1991386877598201,28049,1
Чувашская Республика,2021,16,viirs,0.4099011261194786,0.22148564262857107,31200,1
Чувашская Республика,2021,17,viirs,0.6067117208964414,0.38381977225760777,43019,1
Чувашская Республика,2021,18,viirs,0.6165215011456743,0.3891354436897814,43080,1
Чувашская Республика,2021,19,viirs,0.693838315496363,0.4549497819403194,41566,1
Чувашская Республика,2021,20,viirs,0.724274931466427,0.4750406599839781,43155,1
Чувашская Республика,2021,21,viirs,0.7300978369988713,0.48388919119681656,43085,1
Чувашская Республика,2021,22,viirs,0.7098979572759848,0.47171690094314467,42929,1
Чувашская Республика,2021,23,viirs,0.6878003146530315,0.4505802113305599,43155,1
Чувашская Республика,2021,24,viirs,0.6912684893680181,0.451143774977197,43167,1
Чувашская Республика,2021,25,viirs,0.6491718656101614,0.41314994526715637,43167,1
Чувашская Республика,2021,26,viirs,0.6060980620135498,0.37513023001657997,42489,1
Чувашская Республика,2021,27,viirs,0.6037723918517314,0.3734156014067497,43145,1
Чувашская Республика,2021,28,viirs,0.5768986865239809,0.3453849164774102,43139,1
Чувашская Республика,2021,29,viirs,0.5419159856252886,0.3153367388785421,43166,1
Чувашская Республика,2021,30,viirs,0.5264066276605274,0.3082051918426959,43166,1
Чувашская Республика,2021,31,viirs,0.5033739206861628,0.2826168830389185,41621,1
Чувашская Республика,2021,32,viirs,0.4754491920146261,0.2407303825429714,7767,1
Чувашская Республика,2021,33,viirs,0.47657375787777173,0.23939589221696927,27943,1
Чувашская Республика,2021,34,viirs,0.4741707732954456,0.2179373173191476,43167,1
Чувашская Республика,2021,35,viirs,0.46637416048599245,0.20882228157609323,43167,1
Чувашская Республика,2022,13,viirs,0.32208724533121963,0.1312772501588602,36743,1
Чувашская Республика,2022,14,viirs,0.3276230870280715,0.1325844277128153,37120,1
Чувашская Республика,2022,15,viirs,0.41930878355693424,0.1986269806065628,43070,1
Чувашская Республика,2022,16,viirs,0.419264591461157,0.19877589616002733,43116,1
Чувашская Республика,2022,17,viirs,0.42758377669609815,0.21926941581570883,5686,1
Чувашская Республика,2022,18,viirs,0.5858357746002901,0.33190429959856577,26135,1
Чувашская Республика,2022,19,viirs,0.6832282006825454,0.40610760075443814,42445,1
Чувашская Республика,2022,20,viirs,0.744014167581306,0.489969787143695,43157,1
Чувашская Республика,2022,21,viirs,0.7765569525482546,0.5319958477737912,43149,1
Чувашская Республика,2022,22,viirs,0.7732142527891633,0.5264606351293617,39541,1
Чувашская Республика,2022,23,viirs,0.777732723787013,0.5406255835496033,42904,1
Чувашская Республика,2022,24,viirs,0.7701076394490237,0.5325866691201023,42800,1
Чувашская Республика,2022,25,viirs,0.756996763199427,0.5161655332182162,39525,1
Чувашская Республика,2022,26,viirs,0.7564029967897874,0.5147506995364335,39420,1
Чувашская Республика,2022,27,viirs,0.6455585741118337,0.4060460118211706,35008,1
Чувашская Республика,2022,28,viirs,0.6467339033004034,0.4141265835143951,43094,1
Чувашская Республика,2022,29,viirs,0.6102480899073514,0.3992728025622203,43167,1
Чувашская Республика,2022,30,viirs,0.5805149061908812,0.377391912403164,43143,1
Чувашская Республика,2022,31,viirs,0.5254127038324022,0.3369769759727618,23438,1
Чувашская Республика,2022,32,viirs,0.5052805528913242,0.3238382879487271,1243,1
Чувашская Республика,2022,33,viirs,0.498383926671324,0.2487207019131968,2831,1
Чувашская Республика,2022,34,viirs,0.484238667544396,0.23106977388760278,12229,1
Чувашская Республика,2022,35,viirs,0.5358545290700433,0.24204191273927456,39416,1
Чувашская Республика,2023,13,viirs,0.3765685390216067,0.17296613118982204,43167,1
Чувашская Республика,2023,14,viirs,0.41363100431414973,0.20869705092018903,43167,1
Чувашская Республика,2023,15,viirs,0.44603439999154937,0.236802441540381,43167,1
Чувашская Республика,2023,16,viirs,0.5625186196700914,0.3312405001985157,39155,1
Чувашская Республика,2023,17,viirs,0.6062556064946247,0.3769871215067432,41829,1
Чувашская Республика,2023,18,viirs,0.6940565301485175,0.4687958480922385,37527,1
Чувашская Республика,2023,19,viirs,0.6927396198051354,0.46891305576004666,31106,1
Чувашская Республика,2023,20,viirs,0.7509993181966688,0.5117921638786208,37750,1
Чувашская Республика,2023,21,viirs,0.7504510634562452,0.5109839934183058,37941,1
Чувашская Республика,2023,22,viirs,0.6946871851612325,0.46262862447328545,26105,1
Чувашская Республика,2023,23,viirs,0.6765840374759686,0.4500555296277405,37207,1
Чувашская Республика,2023,24,viirs,0.63124208291245,0.41420065568208847,36131,1
Чувашская Республика,2023,25,viirs,0.59040512995225,0.3858326144904634,15146,1
Чувашская Республика,2023,26,viirs,0.5656988367424749,0.3466384366589224,35974,1
Чувашская Республика,2023,27,viirs,0.5734134578966916,0.34474891347672776,42991,1
Чувашская Республика,2023,28,viirs,0.5487687759032897,0.3251759419134435,42920,1
Чувашская Республика,2023,29,viirs,0.4907975511172206,0.30426392868386665,33438,1
Чувашская Республика,2023,30,viirs,0.5077391292772528,0.28788134846709534,33740,1
Чувашская Республика,2023,31,viirs,0.512735082544378,0.28826843409188674,35193,1
Чувашская Республика,2023,32,viirs,0.5030983417212243,0.26564160704963785,40566,1
Чувашская Республика,2023,33,viirs,0.5010662129133437,0.2687181540903849,43146,1
Чувашская Республика,2023,34,viirs,0.45522572864935684,0.24094326610241565,43156,1
Чувашская Республика,2023,35,viirs,0.43150828306428335,0.21178589967364045,36697,1
Чувашская Республика,2024,13,viirs,0.36146392918093423,0.16441649428792118,42339,1
Чувашская Республика,2024,14,viirs,0.38912757935502856,0.18979071972812261,43051,1
Чувашская Республика,2024,15,viirs,0.46049975107596197,0.24853988635663277,37167,1
Чувашская Республика,2024,16,viirs,0.4631963141372771,0.26445657782784576,15572,1
Чувашская Республика,2024,17,viirs,0.5956753018582941,0.35798468871687994,43131,1
Чувашская Республика,2024,18,viirs,0.6454615684234027,0.4004683611283837,43167,1
Чувашская Республика,2024,19,viirs,0.6477437836285839,0.4038225410376609,43166,1
Чувашская Республика,2024,20,viirs,0.7254425719438424,0.5045399559011222,37923,1
Чувашская Республика,2024,21,viirs,0.7479200571315141,0.5253552074004706,40649,1
Чувашская Республика,2024,22,viirs,0.773284326365357,0.5447009427385529,43167,1
Чувашская Республика,2024,23,viirs,0.7680719050868738,0.5400623680427796,43167,1
Чувашская Республика,2024,24,viirs,0.7083663605671092,0.5003619718219994,42864,1
Чувашская Республика,2024,25,viirs,0.6200129430109536,0.4540600782798891,5389,1
Чувашская Республика,2024,26,viirs,0.5810159375901982,0.3704690239802275,13710,1
Чувашская Республика,2024,27,viirs,0.5890155937134764,0.3669646620551428,16282,1
Чувашская Республика,2024,28,viirs,0.5767895904554091,0.3330451990563137,5857,1
Чувашская Республика,2024,29,viirs,0.6608436462953803,0.3838697995811934,43126,1
Чувашская Республика,2024,30,viirs,0.6782625496742913,0.40135863339677186,43165,1
Чувашская Республика,2024,31,viirs,0.6638916049609486,0.3991810684798898,43167,1
Чувашская Республика,2024,32,viirs,0.6468660063974351,0.39298817464585684,43166,1
Чувашская Республика,2024,33,viirs,0.6127583860636081,0.3518158706226504,43148,1
Чувашская Республика,2024,34,viirs,0.5983476522637425,0.3343059091341485,43140,1
Чувашская Республика,2024,35,viirs,0.5382275311437116,0.2878194392156822,43167,1
Чувашская Республика,2025,13,viirs,0.3746181747079632,0.18539207287618917,26589,1
Чувашская Республика,2025,14,viirs,0.41294785977050014,0.22104016591974168,34846,1
Чувашская Республика,2025,15,viirs,0.47000739921536155,0.2515616722756111,36571,1
Чувашская Республика,2025,16,viirs,0.5513374673069344,0.29733725687456686,20715,1
Чувашская Республика,2025,17,viirs,0.6811109329698309,0.45573818032137914,22101,1
Чувашская Республика,2025,18,viirs,0.7635746850358618,0.5300647184413588,43167,1
Чувашская Республика,2025,19,viirs,0.7682545609937322,0.5334609489567328,43167,1
Чувашская Республика,2025,20,viirs,0.7491000176518339,0.5341749405538211,16974,1
Чувашская Республика,2025,21,viirs,0.7237902608716603,0.5259514063890319,11235,1
Чувашская Республика,2025,22,viirs,0.7232272120625042,0.5555172312403985,807,1
Чувашская Республика,2025,23,viirs,0.7636797962734638,0.5215400453582125,39080,1
Чувашская Республика,2025,24,viirs,0.7688018513908588,0.5283487882874143,43163,1
Чувашская Республика,2025,25,viirs,0.717502077928568,0.49186734192852943,43159,1
Чувашская Республика,2025,26,viirs,0.6422702806538414,0.42666656808134756,42698,1
Чувашская Республика,2025,27,viirs,0.6276486738816902,0.4047089034693956,42315,1
Чувашская Республика,2025,28,viirs,0.53559023827669,0.3208195308161454,11398,1
Чувашская Республика,2025,29,viirs,0.5397514343598049,0.316131288449371,9204,1
Чувашская Республика,2025,30,viirs,0.6180565995037497,0.34650841098567225,42862,1
Чувашская Республика,2025,31,viirs,0.6419567215770842,0.3641832130723234,43167,1
Чувашская Республика,2025,32,viirs,0.6504071635546687,0.3721976418401768,43167,1
Чувашская Республика,2025,33,viirs,0.61889758177856,0.35159772270584294,43166,1
Чувашская Республика,2025,34,viirs,0.5713533524256896,0.31066933395668267,43167,1
Чувашская Республика,2025,35,viirs,0.569667761693992,0.3065214121147054,43167,1
Ярославская область,2012,13,viirs,0.21042019373575996,0.12590404899914875,2916,1
Ярославская область,2012,14,viirs,0.3212811330593242,0.17497303218777882,7949,1
Ярославская область,2012,15,viirs,0.42110015607056445,0.22402361107149,11864,1
Ярославская область,2012,16,viirs,0.5725145462097291,0.32693660901473737,18338,1
Ярославская область,2012,17,viirs,0.6551200260838296,0.4079207795550779,15622,1
Ярославская область,2012,18,viirs,0.7292390014123551,0.4959002698514407,18061,1
Ярославская область,2012,19,viirs,0.7314942596771821,0.5020215930899339,17734,1
Ярославская область,2012,20,viirs,0.7829298520225946,0.5648262875651837,7969,1
Ярославская область,2012,21,viirs,0.8139179715223778,0.5943789545842044,17169,1
Ярославская область,2012,22,viirs,0.8132752691000352,0.5946398513768869,16820,1
Ярославская область,2012,23,viirs,0.8064790999185125,0.5862320475320175,8941,1
Ярославская область,2012,24,viirs,0.8051596960066846,0.5722830009029776,7303,1
Ярославская область,2012,25,viirs,0.7871766552762525,0.5504969000277645,5536,1
Ярославская область,2012,26,viirs,0.7695004122712464,0.5181440270180867,18445,1
Ярославская область,2012,27,viirs,0.7694442551550699,0.514561293435573,18478,1
Ярославская область,2012,28,viirs,0.733235465002098,0.46689526105943496,15957,1
Ярославская область,2012,29,viirs,0.703091224824151,0.4361252750759693,18169,1
Ярославская область,2012,30,viirs,0.692270112681128,0.4465611743293024,16208,1
Ярославская область,2012,31,viirs,0.6630239142760412,0.38596687945374253,1928,1
Ярославская область,2012,32,viirs,0.6334233299259745,0.3669262383386879,11229,1
Ярославская область,2012,33,viirs,0.6290406585457785,0.3644817389163446,10585,1
Ярославская область,2012,34,viirs,0.5719754398884829,0.3359870703032537,1492,1
Ярославская область,2012,35,viirs,0.5879361714868139,0.2949375092368457,1540,1
Ярославская область,2013,13,viirs,0.24213651818038737,0.1459364866991972,275,1
Ярославская область,2013,14,viirs,0.3038564288098006,0.163098743971364,8083,1
Ярославская область,2013,15,viirs,0.4365014775244159,0.23531986334419652,18510,1
Ярославская область,2013,16,viirs,0.5245256532956871,0.3039139192425817,18514,1
Ярославская область,2013,17,viirs,0.6634652193396332,0.445682682472378,18182,1
Ярославская область,2013,18,viirs,0.7063827814650396,0.5001582594947787,16743,1
Ярославская область,2013,19,viirs,0.800484564464089,0.6099276464608574,18471,1
Ярославская область,2013,20,viirs,0.8165621334392186,0.6282782173826935,18489,1
Ярославская область,2013,21,viirs,0.8180242874544003,0.6265054813358124,17819,1
Ярославская область,2013,22,viirs,0.812274763545297,0.6086050004373063,18453,1
Ярославская область,2013,23,viirs,0.7945854956766649,0.5807394922197214,18254,1
Ярославская область,2013,24,viirs,0.7646846725728209,0.5407233231917241,9836,1
Ярославская область,2013,25,viirs,0.7376877238305065,0.49950036085798866,3393,1
Ярославская область,2013,26,viirs,0.7373218478450313,0.5052973694694122,1271,1
Ярославская область,2013,27,viirs,0.734725199970235,0.4683784705730594,15285,1
Ярославская область,2013,28,viirs,0.740559127205186,0.4662948802675444,16742,1
Ярославская область,2013,29,viirs,0.7244673004831836,0.4501116088068399,16347,1
Ярославская область,2013,30,viirs,0.7087000462060183,0.43664766018732415,16242,1
Ярославская область,2013,31,viirs,0.7151486566418852,0.4271865007684328,3658,1
Ярославская область,2013,32,viirs,0.6960642910318815,0.4024809801034941,2578,1
Ярославская область,2013,33,viirs,0.6486003363228704,0.3625762331838565,892,1
Ярославская область,2013,34,viirs,0.6317738848028654,0.3187538337594927,1647,1
Ярославская область,2013,35,viirs,0.5791134240147282,0.2764896742531353,5004,1
Ярославская область,2014,13,viirs,0.3440115510890415,0.17467238153555184,18482,1
Ярославская область,2014,14,viirs,0.36969884062807223,0.19271505177076953,18520,1
Ярославская область,2014,15,viirs,0.37014308844599814,0.19642031578801572,18476,1
Ярославская область,2014,16,viirs,0.5816023206678552,0.3608992852177381,18442,1
Ярославская область,2014,17,viirs,0.6674922412816492,0.455094153170913,18520,1
Ярославская область,2014,18,viirs,0.7461160838734039,0.5444507441744234,18510,1
Ярославская область,2014,19,viirs,0.7746430611106027,0.5736257693298931,18481,1
Ярославская область,2014,20,viirs,0.7846903117555405,0.589164828683029,14822,1
Ярославская область,2014,21,viirs,0.8046689232594196,0.600339671847408,7292,1
Ярославская область,2014,22,viirs,0.7856531758703905,0.5782926189731495,13178,1
Ярославская область,2014,23,viirs,0.7975141528224677,0.585511693078989,15852,1
Ярославская область,2014,24,viirs,0.8131638563758871,0.5745803850277148,18524,1
Ярославская область,2014,25,viirs,0.8105835487627618,0.5683495773369824,18523,1
Ярославская область,2014,26,viirs,0.7577436543498098,0.5138047153471953,18229,1
Ярославская область,2014,27,viirs,0.7365971703226056,0.47389236733097695,18521,1
Ярославская область,2014,28,viirs,0.7144059901498971,0.4345369716346207,18499,1
Ярославская область,2014,29,viirs,0.6841048657257046,0.39683172989571147,12154,1
Ярославская область,2014,30,viirs,0.6608935313143384,0.35676666338033647,12587,1
Ярославская область,2014,31,viirs,0.6697191291542164,0.36482969990205727,15680,1
Ярославская область,2014,32,viirs,0.6674268561810891,0.36744493474772494,17064,1
Ярославская область,2014,33,viirs,0.6509010945262098,0.3550792079540635,16635,1
Ярославская область,2014,34,viirs,0.6153587059993412,0.3398840859384389,5331,1
Ярославская область,2014,35,viirs,0.5332882859561188,0.2631475312868532,9151,1
Ярославская область,2015,13,viirs,0.2962756257498885,0.14412833841802725,8522,1
Ярославская область,2015,14,viirs,0.35235235628985184,0.17940424051379641,6144,1
Ярославская область,2015,15,viirs,0.44290036614026695,0.24854319220116572,18391,1
Ярославская область,2015,16,viirs,0.48744277301714,0.28164755109801204,18478,1
Ярославская область,2015,17,viirs,0.4931437029036886,0.2864415673236509,17028,1
Ярославская область,2015,18,viirs,0.7032135830643642,0.4703549256718676,11978,1
Ярославская область,2015,19,viirs,0.7741651380043739,0.5596595604214555,18348,1
Ярославская область,2015,20,viirs,0.7740279352178957,0.5694272451070053,18351,1
Ярославская область,2015,21,viirs,0.7951026664255849,0.6052329398397228,15620,1
Ярославская область,2015,22,viirs,0.7967867103489965,0.6017310154794925,15476,1
Ярославская область,2015,23,viirs,0.802417473160534,0.6158506022277433,15825,1
Ярославская область,2015,24,viirs,0.7970732995953619,0.6123619848794191,15488,1
Ярославская область,2015,25,viirs,0.7847710553545123,0.5582303445535468,15900,1
Ярославская область,2015,26,viirs,0.782918537021035,0.5567417144082344,15853,1
Ярославская область,2015,27,viirs,0.7697608912137921,0.5247468170496296,15978,1
Ярославская область,2015,28,viirs,0.7695920205037202,0.5184640085563433,16981,1
Ярославская область,2015,29,viirs,0.7482391486472508,0.49646792128148776,17059,1
Ярославская область,2015,30,viirs,0.7477914193293272,0.49548096497849736,17300,1
Ярославская область,2015,31,viirs,0.7035331375758507,0.44721946284940767,5428,1
Ярославская область,2015,32,viirs,0.6789475038954557,0.4073226695129469,11363,1
Ярославская область,2015,33,viirs,0.6699935603522266,0.3921792625863202,18310,1
Ярославская область,2015,34,viirs,0.6604927061127301,0.38919402632887296,18052,1
Ярославская область,2015,35,viirs,0.579456208734277,0.34979112429694525,16676,1
Ярославская область,2016,13,viirs,0.33490542016566666,0.1738357480248544,17360,1
Ярославская область,2016,14,viirs,0.4033747352187278,0.21707102945086684,18505,1
Ярославская область,2016,15,viirs,0.4464164458314113,0.25388802874507693,18517,1
Ярославская область,2016,16,viirs,0.6083637864137517,0.3951172609464384,18523,1
Ярославская область,2016,17,viirs,0.6087045802380666,0.39662743851112353,18509,1
Ярославская область,2016,18,viirs,0.758957172619969,0.5476317346398132,18179,1
Ярославская область,2016,19,viirs,0.7747711330343037,0.5589310274684536,18230,1
Ярославская область,2016,20,viirs,0.7796547780453936,0.5683436320875016,13863,1
Ярославская область,2016,21,viirs,0.8049987253197756,0.6122205565918659,10770,1
Ярославская область,2016,22,viirs,0.8311794471170117,0.6085466837056385,18037,1
Ярославская область,2016,23,viirs,0.8287947440860507,0.6043791114921584,18038,1
Ярославская область,2016,24,viirs,0.8045648174482364,0.5860454372050379,15563,1
Ярославская область,2016,25,viirs,0.7954171584076335,0.5783398613914644,15093,1
Ярославская область,2016,26,viirs,0.7416187963414106,0.5095885990326685,4980,1
Ярославская область,2016,27,viirs,0.7607246384799262,0.5017952273261782,9904,1
Ярославская область,2016,28,viirs,0.7558061320461636,0.4859852347630838,13748,1
Ярославская область,2016,29,viirs,0.7488982835336295,0.48064963820606676,12035,1
Ярославская область,2016,30,viirs,0.7304539595216015,0.4656620211566784,7910,1
Ярославская область,2016,31,viirs,0.7476229824417476,0.46511937630282396,13449,1
Ярославская область,2016,32,viirs,0.7537918740276064,0.4527440887302162,12210,1
Ярославская область,2016,33,viirs,0.6892859669409539,0.4443810194410316,388,1
Ярославская область,2016,34,viirs,0.6547551140868372,0.3650076625287665,5004,1
Ярославская область,2016,35,viirs,0.641822548284007,0.37406056885300654,8071,1
Ярославская область,2017,13,viirs,0.33266863868398494,0.18214000888956736,4384,1
Ярославская область,2017,14,viirs,0.3512733152435138,0.20422562353508286,11651,1
Ярославская область,2017,15,viirs,0.42406943637159966,0.25004330967805843,17854,1
Ярославская область,2017,16,viirs,0.4351301815845805,0.25667056335866406,16877,1
Ярославская область,2017,17,viirs,0.529353230686645,0.3190008794909699,18479,1
Ярославская область,2017,18,viirs,0.5666521322255581,0.35097789539068674,18473,1
Ярославская область,2017,19,viirs,0.7244604634100713,0.4958522206471743,16916,1
Ярославская область,2017,20,viirs,0.7220984480096788,0.49607185110696717,16703,1
Ярославская область,2017,21,viirs,0.8042189562856767,0.6102795216289411,8222,1
Ярославская область,2017,22,viirs,0.8174498427663824,0.6279176824616152,12195,1
Ярославская область,2017,23,viirs,0.8278931676243483,0.6271704856596239,12034,1
Ярославская область,2017,24,viirs,0.8352136645694701,0.6235385900394962,14947,1
Ярославская область,2017,25,viirs,0.830209488031385,0.6267907171803161,14274,1
Ярославская область,2017,26,viirs,0.8211643519488431,0.6123443806679736,7979,1
Ярославская область,2017,27,viirs,0.8105356581579722,0.5738566918340288,17160,1
Ярославская область,2017,29,viirs,0.7863389445928909,0.5619040745388078,18415,1
Ярославская область,2017,30,viirs,0.7654264993366527,0.5258329976503192,18470,1
Ярославская область,2017,31,viirs,0.758954208292704,0.5165940271871686,18449,1
Ярославская область,2017,32,viirs,0.5593748936170214,0.3582276595744681,235,1
Ярославская область,2017,33,viirs,0.7225407579542145,0.4492669335963659,18517,1
Ярославская область,2017,34,viirs,0.7225407579542142,0.4492669335963659,18517,1
Ярославская область,2017,35,viirs,0.6209711462450599,0.39798577075098823,253,1
Ярославская область,2018,13,viirs,0.33600579666663943,0.18331698439630226,17358,1
Ярославская область,2018,14,viirs,0.3668976499029628,0.20331477913840768,18501,1
Ярославская область,2018,15,viirs,0.3958221991017479,0.22963407762819682,18500,1
Ярославская область,2018,16,viirs,0.568440992062311,0.3682798741570462,18527,1
Ярославская область,2018,17,viirs,0.7362168449398382,0.5123490355997513,18528,1
Ярославская область,2018,18,viirs,0.765862410946094,0.557627073918011,18520,1
Ярославская область,2018,19,viirs,0.7552099641204273,0.5621590859993856,18484,1
Ярославская область,2018,20,viirs,0.7831993555844768,0.6110213205434104,11144,1
Ярославская область,2018,21,viirs,0.7978478827137797,0.6176404633601085,16336,1
Ярославская область,2018,22,viirs,0.8066402712773432,0.6166312983366236,16849,1
Ярославская область,2018,23,viirs,0.8042912183144322,0.605700679942668,13308,1
Ярославская область,2018,24,viirs,0.8096063349383128,0.6091953202231589,4864,1
Ярославская область,2018,25,viirs,0.8013514015342206,0.5626571918137745,11284,1
Ярославская область,2018,26,viirs,0.8017591203437943,0.5590290612449221,18480,1
Ярославская область,2018,27,viirs,0.8009228374348858,0.5467534477262068,18521,1
Ярославская область,2018,28,viirs,0.7747408075083804,0.5168403700559272,18201,1
Ярославская область,2018,29,viirs,0.762004904777109,0.5037490430940322,18432,1
Ярославская область,2018,30,viirs,0.758898948308464,0.4993643182090431,18403,1
Ярославская область,2018,31,viirs,0.6332849240526531,0.41138120336125117,2848,1
Ярославская область,2018,32,viirs,0.6814684382290161,0.408553469631313,12396,1
Ярославская область,2018,33,viirs,0.6824144971839868,0.3970942978067242,13122,1
Ярославская область,2018,34,viirs,0.6513546736125617,0.36795399788406347,12299,1
Ярославская область,2018,35,viirs,0.601962167074792,0.34280644242501085,12896,1
Ярославская область,2019,13,viirs,0.3382580802483582,0.18019735991482977,18405,1
Ярославская область,2019,14,viirs,0.3849493346498407,0.2133343296279093,18518,1
Ярославская область,2019,15,viirs,0.4304980870878374,0.25608725408420624,18475,1
Ярославская область,2019,16,viirs,0.524131932661654,0.33494179390465006,17869,1
Ярославская область,2019,17,viirs,0.7038697592347848,0.48558591196304834,18527,1
Ярославская область,2019,18,viirs,0.7258351733696711,0.5079271924976235,18517,1
Ярославская область,2019,19,viirs,0.7904571754237069,0.5702763865625659,18526,1
Ярославская область,2019,20,viirs,0.802760721687168,0.5945040614666657,18523,1
Ярославская область,2019,21,viirs,0.7909447240826352,0.6012129354002668,18467,1
Ярославская область,2019,22,viirs,0.7765198512874167,0.5885642741574476,15912,1
Ярославская область,2019,23,viirs,0.7985351808146096,0.5570387198612626,3859,1
Ярославская область,2019,24,viirs,0.796116650228979,0.5544263362605779,3819,1
Ярославская область,2019,25,viirs,0.7985298098235731,0.534784486333648,7864,1
Ярославская область,2019,26,viirs,0.7990014873340262,0.534258147206206,8183,1
Ярославская область,2019,27,viirs,0.7754737160621429,0.5053583738516648,16267,1
Ярославская область,2019,28,viirs,0.7736353858084928,0.5056895014119045,16857,1
Ярославская область,2019,29,viirs,0.7613175278284864,0.48388913866015165,18426,1
Ярославская область,2019,30,viirs,0.775152153602037,0.49076560715756656,18494,1
Ярославская область,2019,31,viirs,0.7644526277192217,0.4789960368183465,18513,1
Ярославская область,2019,32,viirs,0.7201400290131611,0.4574765635751826,6461,1
Ярославская область,2019,33,viirs,0.609297435897436,0.439448717948718,156,1
Ярославская область,2020,13,viirs,0.339750590124081,0.18300644959438495,7253,1
Ярославская область,2020,14,viirs,0.3819964277477969,0.20762895555911318,6797,1
Ярославская область,2020,15,viirs,0.3879754320338165,0.21289685496265132,7028,1
Ярославская область,2020,16,viirs,0.5515149565468842,0.31885167991905417,13797,1
Ярославская область,2020,17,viirs,0.604720650871641,0.36378551015063165,16022,1
Ярославская область,2020,18,viirs,0.6449819209388777,0.40731007809257697,8448,1
Ярославская область,2020,19,viirs,0.7617311794771328,0.5264453487643795,9366,1
Ярославская область,2020,20,viirs,0.8047774521256238,0.6130563943349027,17191,1
Ярославская область,2020,21,viirs,0.8371089251802059,0.6360994305518569,18485,1
Ярославская область,2020,22,viirs,0.832774539872726,0.6293876552570145,18483,1
Ярославская область,2020,23,viirs,0.8084202938950609,0.6383665160627339,8699,1
Ярославская область,2020,24,viirs,0.7911771699699648,0.6129270285603285,5626,1
Ярославская область,2020,25,viirs,0.8013197647359932,0.5766987533464719,3856,1
